temperature,model,decoder,parameter,wcs,covered_words,total_words,audit_path
1.0,google/gemma-3-12b-it,top_k,64.0,0.305,305,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,65.0,0.306,306,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,66.0,0.308,308,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,67.0,0.308,308,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,68.0,0.308,308,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,69.0,0.309,309,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,70.0,0.313,313,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,71.0,0.315,315,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,72.0,0.316,316,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,73.0,0.316,316,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,74.0,0.317,317,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,75.0,0.318,318,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,76.0,0.319,319,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,77.0,0.321,321,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,78.0,0.325,325,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,79.0,0.325,325,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,80.0,0.326,326,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,81.0,0.33,330,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,82.0,0.333,333,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,83.0,0.333,333,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,84.0,0.334,334,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,85.0,0.336,336,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,86.0,0.336,336,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,87.0,0.34,340,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,88.0,0.34,340,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,89.0,0.341,341,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,90.0,0.343,343,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,91.0,0.346,346,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,92.0,0.348,348,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,93.0,0.35,350,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,94.0,0.353,353,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,95.0,0.353,353,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,96.0,0.356,356,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,97.0,0.358,358,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,98.0,0.359,359,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,99.0,0.36,360,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_k,100.0,0.363,363,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.5,0.036,36,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.55,0.042,42,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.6,0.06,60,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.65,0.07,70,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.7,0.089,89,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.75,0.107,107,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.8,0.143,143,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.85,0.169,169,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.9,0.215,215,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.95,0.294,294,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,top_p,0.99,0.497,497,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.01,0.185,185,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.02,0.145,145,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.03,0.129,129,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.04,0.114,114,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.05,0.107,107,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.06,0.103,103,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.07,0.097,97,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.08,0.093,93,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.09,0.088,88,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-it,min_p,0.1,0.084,84,1000,results/english_pg19_predictions/audit.gemma3-12b-it.jsonl
1.0,google/gemma-3-12b-pt,top_k,1.0,0.022,22,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,2.0,0.032,32,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,3.0,0.04,40,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,4.0,0.045,45,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,5.0,0.05,50,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,6.0,0.056,56,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,7.0,0.058,58,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,8.0,0.066,66,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,9.0,0.072,72,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,10.0,0.079,79,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,11.0,0.085,85,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,12.0,0.088,88,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,13.0,0.093,93,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,14.0,0.1,100,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,15.0,0.103,103,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,16.0,0.109,109,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,17.0,0.112,112,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,18.0,0.115,115,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,19.0,0.118,118,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,20.0,0.123,123,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,21.0,0.126,126,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,22.0,0.13,130,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,23.0,0.134,134,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,24.0,0.137,137,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,25.0,0.138,138,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,26.0,0.142,142,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,27.0,0.145,145,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,28.0,0.149,149,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,29.0,0.15,150,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,30.0,0.154,154,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,31.0,0.155,155,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,32.0,0.156,156,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,33.0,0.158,158,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,34.0,0.162,162,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,35.0,0.164,164,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,36.0,0.166,166,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,37.0,0.169,169,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,38.0,0.173,173,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,39.0,0.174,174,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,40.0,0.177,177,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,41.0,0.182,182,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,42.0,0.183,183,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,43.0,0.187,187,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,44.0,0.188,188,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,45.0,0.192,192,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,46.0,0.195,195,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,47.0,0.195,195,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,48.0,0.198,198,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,49.0,0.2,200,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,50.0,0.203,203,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,51.0,0.204,204,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,52.0,0.206,206,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,53.0,0.209,209,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,54.0,0.212,212,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,55.0,0.214,214,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,56.0,0.215,215,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,57.0,0.221,221,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,58.0,0.224,224,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,59.0,0.227,227,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,60.0,0.227,227,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,61.0,0.229,229,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,62.0,0.23,230,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,63.0,0.232,232,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,64.0,0.233,233,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,65.0,0.237,237,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,66.0,0.238,238,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,67.0,0.238,238,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,68.0,0.239,239,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,69.0,0.239,239,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,70.0,0.24,240,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,71.0,0.241,241,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,72.0,0.242,242,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,73.0,0.244,244,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,74.0,0.246,246,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,75.0,0.246,246,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,76.0,0.247,247,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,77.0,0.25,250,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,78.0,0.251,251,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,79.0,0.251,251,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,80.0,0.253,253,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,81.0,0.256,256,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,82.0,0.257,257,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,83.0,0.259,259,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,84.0,0.262,262,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,85.0,0.264,264,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,86.0,0.265,265,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,87.0,0.265,265,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,88.0,0.268,268,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,89.0,0.268,268,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,90.0,0.268,268,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,91.0,0.269,269,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,92.0,0.269,269,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,93.0,0.269,269,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,94.0,0.27,270,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,95.0,0.271,271,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,96.0,0.272,272,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,97.0,0.276,276,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,98.0,0.278,278,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,99.0,0.278,278,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_k,100.0,0.278,278,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.5,0.023,23,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.55,0.026,26,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.6,0.031,31,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.65,0.038,38,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.7,0.054,54,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.75,0.072,72,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.8,0.099,99,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.85,0.121,121,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.9,0.177,177,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.95,0.3,300,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,top_p,0.99,0.601,601,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.01,0.124,124,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.02,0.1,100,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.03,0.084,84,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.04,0.072,72,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.05,0.065,65,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.06,0.063,63,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.07,0.06,60,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.08,0.059,59,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.09,0.057,57,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-3-12b-pt,min_p,0.1,0.052,52,1000,results/english_pg19_predictions/audit.gemma3-12b-base.jsonl
1.0,google/gemma-4-E4B,top_k,1.0,0.012,12,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,2.0,0.021,21,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,3.0,0.033,33,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,4.0,0.037,37,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,5.0,0.046,46,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,6.0,0.05,50,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,7.0,0.059,59,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,8.0,0.066,66,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,9.0,0.071,71,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,10.0,0.079,79,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,11.0,0.085,85,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,12.0,0.092,92,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,13.0,0.1,100,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,14.0,0.105,105,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,15.0,0.107,107,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,16.0,0.112,112,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,17.0,0.116,116,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,18.0,0.119,119,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,19.0,0.122,122,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,20.0,0.124,124,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,21.0,0.128,128,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,22.0,0.13,130,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,23.0,0.132,132,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,24.0,0.133,133,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,25.0,0.138,138,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,26.0,0.143,143,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,27.0,0.145,145,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,28.0,0.148,148,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,29.0,0.152,152,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,30.0,0.156,156,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,31.0,0.161,161,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,32.0,0.164,164,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,33.0,0.166,166,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,34.0,0.169,169,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,35.0,0.175,175,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,36.0,0.179,179,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,37.0,0.179,179,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
